,PMID,Title,Year,PMC_ID,Organisms,Products,Genes_and_modifications
13895,38149272,CRISPR/Cas12a toolbox for genome editing in <i>Methanosarcina acetivorans</i>.,2023,10750270,['Methanosarcina acetivorans'],['Dsb'],"{'hpt': ['Positive'], 'mcrB': ['Other']}"
13896,38150159,Engineering of a Substrate Affinity Reduced S-Adenosyl-methionine Synthetase as a Novel Biosensor for Growth-Coupling Selection of L-Methionine Overproducers.,2024,,['Escherichia coli'],['Repressiongrowth'],
13897,38150419,Fine-Tuned Gene Expression Elements from Hybrid Promoter Libraries in <i>Pichia pastoris</i>.,2024,,['Komagataella pastoris'],['Nenerhuph20'],
13898,38150774,Riboflavin bio-enrichment of soy beverage by selected roseoflavin-resistant and engineered lactic acid bacteria.,2024,,"['Limosilactobacillus fermentum', 'Lactococcus cremoris']",['Vitamin'],
13899,38151239,Engineering a Novel Acetyl-CoA Pathway for Efficient Biosynthesis of Acetyl-CoA-Derived Compounds.,2024,,['Escherichia coli'],"['Amino acids', 'Acetylglucosamine', 'Mevalonate']",
13900,38153978,Efficient Mycoprotein Production with Low CO<sub>2</sub> Emissions through Metabolic Engineering and Fermentation Optimization of <i>Fusarium venenatum</i>.,2024,,['Fusarium venenatum'],['Mycoprotein'],
13901,38154614,In pursuit of a minimal CHO genome: Establishment of large-scale genome deletions.,2024,,,['Glycoprotein'],
13902,38154655,"Engineering 5-hydroxymethylfurfural (HMF) oxidation in Pseudomonas boosts tolerance and accelerates 2,5-furandicarboxylic acid (FDCA) production.",2024,,,['Fdca'],
13903,38154734,Integration of genetic engineering and multi-factor fermentation optimization for co-production of carotenoid and DHA in Schizochytrium sp.,2024,,,['Carotenoids'],
13904,38158017,Post-translational secretion stress regulation in Bacillus subtilis is controlled by intra- and extracellular proteases.,2024,,['Bacillus subtilis'],['Staphylococcalantigen'],
13905,38159815,Gas fermentation combined with water electrolysis for production of polyhydroxyalkanoate copolymer from carbon dioxide by engineered Ralstonia eutropha.,2024,,['Cupriavidus necator'],['PHB/PHA'],
13906,38159859,A versatile in situ cofactor enhancing system for meeting cellular demands for engineered metabolic pathways.,2024,10850783,['Escherichia coli'],"['Fad', 'Nadph', 'Fmn', 'Atp4']",
13907,38159902,Flux optimization using multiple promoters in Halomonas bluephagenesis as a model chassis of the next generation industrial biotechnology.,2024,,['Halomonas bluephagenesis'],,
13908,38160767,Engineering of redox partners and cofactor NADPH supply of CYP68JX for efficient steroid two-step ordered selective hydroxylation activity.,2024,,"['Colletotrichum lini', 'Saccharomyces cerevisiae']",['Cyp68jx'],
13909,38161372,Autoxidation Catalysis for Carbon-Carbon Bond Cleavage in Lignin.,2023,10755848,['Pseudomonas putida'],['Co/mn/catalyticcarboncarboncleavage'],
13910,38161995,Enzymatic properties and inhibition tolerance analysis of key enzymes in β-phenylethanol anabolic pathway of <i>Saccharomyces cerevisiae</i> HJ.,2023,10755794,['Saccharomyces cerevisiae'],['Proteins'],"{'ARO10': ['Positive'], 'ARO9': ['Positive']}"
13911,38163081,Comparative proteomics reveals the mechanism of cyclosporine production and mycelial growth in <i>Tolypocladium inflatum</i> affected by different carbon sources.,2023,10757567,['Tolypocladium inflatum'],['Cyclosporine'],
13912,38163085,<i>Faecalibacterium prausnitzii</i> promotes intestinal epithelial IL-18 production through activation of the HIF1α pathway.,2023,10755969,['Faecalibacterium prausnitzii'],['Hif1alpha'],
13913,38167860,Modular assembly of an artificially concise biocatalytic cascade for the manufacture of phenethylisoquinoline alkaloids.,2024,10761944,"['Escherichia coli', 'Bacillus subtilis', 'Tsukamurella paurometabola']",['Peia'],"{'ADH': ['Negative'], 'SAHH': ['Positive'], 'dkgA': ['Negative'], 'dkgB': ['Negative'], 'yahK': ['Negative'], 'yeaE': ['Negative'], 'yjgB': ['Negative'], 'yqhD': ['Negative']}"
13914,38170464,Discovery and Heterologous Production of Tetrapetalones Provide Insights into the Formation of the Tetracyclic System.,2024,,,['Tetrapetalone'],
13915,38172811,Development of a genetic engineering toolbox for syngas-utilizing acetogen Clostridium sp. AWRP.,2024,10763472,"['Enterococcus faecalis', 'Streptococcus pyogenes', 'Bacillus subtilis', 'Francisella tularensis']",['Ethanol'],"{'pyrE': ['Negative'], 'xylB': ['Negative']}"
13916,38172830,"Methanol bioconversion into C3, C4, and C5 platform chemicals by the yeast Ogataea polymorpha.",2024,10763331,['Ogataea polymorpha'],"['20thcentury', 'Acetone']",
13917,38172836,Characterization and optimization of 5´ untranslated region containing poly-adenine tracts in Kluyveromyces marxianus using machine-learning model.,2024,10763412,['Kluyveromyces marxianus'],['Proteins'],"{'INU1': ['Positive', 'Negative', 'Other']}"
13918,38172917,Engineering yeast with a light-driven proton pump system in the vacuolar membrane.,2024,10763269,,['Dr'],
13919,38175240,Engineering protein translocation and unfolded protein response enhanced human PH-20 secretion in Pichia pastoris.,2024,,['Komagataella pastoris'],['Fedbatch'],
13920,38175798,Biosynthesis of 10-Hydroxy-2-decenoic Acid through a One-Step Whole-Cell Catalysis.,2024,,"['Escherichia coli', 'Candida tropicalis']",['Hydroxy2decenoate'],
13921,38176490,Biochemical characterization of lipid metabolic genes of Aurantiochytrium limacinum.,2024,,['Aurantiochytrium limacinum'],,
13922,38177132,De novo biosynthesis of the hops bioactive flavonoid xanthohumol in yeast.,2024,10766616,['Saccharomyces cerevisiae'],['Xanthohumol1'],"{'ARO1': ['Positive'], 'ARO10': ['Negative'], 'ARO4': ['Other', 'Positive'], 'ERG10': ['Positive'], 'ERG12': ['Positive'], 'ERG19': ['Positive'], 'ERG20': ['Positive', 'Negative', 'Other'], 'ERG8': ['Positive'], 'IDI1': ['Positive'], 'URA3': ['Negative']}"
13923,38178149,Complete microbial synthesis of crocetin and crocins from glycerol in Escherichia coli.,2024,10765794,['Escherichia coli'],['Crocetincrocin'],
13924,38178599,Recombinant protein expression in proteome-reduced cells under aerobic and oxygen-limited regimes.,2024,,['Escherichia coli'],['Fbfp'],
13925,38180324,Genome-scale metabolic model of the versatile bacterium <i>Paracoccus denitrificans</i> Pd1222.,2024,10878069,['Paracoccus denitrificans'],['PHB/PHA'],
13926,38180826,The pAblo·pCasso self-curing vector toolset for unconstrained cytidine and adenine base-editing in Gram-negative bacteria.,2024,10899774,"['Pseudomonas putida', 'Streptococcus pyogenes']",['Oligonucleotide'],
13927,38183013,RNA-seq reveals multifaceted gene expression response to Fab production in Escherichia coli fed-batch processes with particular focus on ribosome stalling.,2024,10768439,['Escherichia coli'],['Fab'],"{'ArcA': ['Other'], 'PPG': ['Positive', 'Negative'], 'acnB': ['Positive'], 'arcA': ['Negative'], 'arfB': ['Positive'], 'degP': ['Positive'], 'efp': ['Positive', 'Other'], 'fumA': ['Positive'], 'fumC': ['Positive'], 'gapA': ['Positive'], 'gpmM': ['Positive'], 'lnt': ['Positive'], 'lpxL': ['Positive'], 'lpxT': ['Positive'], 'mdh': ['Positive'], 'mrdA': ['Positive'], 'opgB': ['Positive', 'Negative'], 'pgk': ['Positive'], 'phoA': ['Negative', 'Positive'], 'phoB': ['Positive'], 'phoQ': ['Positive'], 'phoR': ['Positive'], 'pykF': ['Positive'], 'rimP': ['Positive'], 'thiI': ['Positive']}"
13928,38183119,Systematic engineering enables efficient biosynthesis of L-phenylalanine in E. coli from inexpensive aromatic precursors.,2024,10768146,['Escherichia coli'],['Amino acids'],"{'ltaE': ['Other'], 'pdh': ['Other', 'Positive'], 'ridA': ['Other', 'Positive'], 'xylB': ['Other']}"
13929,38183472,Metabolic engineering of Shewanella oneidensis to produce glutamate and itaconic acid.,2024,10771365,['Shewanella oneidensis'],"['Amino acids', 'Itaconate2']","{'acnB': ['Positive'], 'pckA': ['Negative']}"
13930,38183482,High-level biosynthesis of enantiopure germacrene D in yeast.,2024,,['Saccharomyces cerevisiae'],['Germacrene'],
13931,38184607,Minimal aromatic aldehyde reduction (MARE) yeast platform for engineering vanillin production.,2024,10771647,"['Salmonella enterica', 'Segniliparus rotundus', 'Clostridium acetobutylicum', 'Amycolatopsis orientalis', 'Podospora anserina', 'Bifidobacterium breve', 'Pseudomonas putida', 'Streptomyces coelicolor']",['Vanillin'],{'MetK': ['Positive']}
13932,38184812,Engineering Escherichia coli for constitutive production of monophosphoryl lipid A vaccine adjuvant.,2024,,['Escherichia coli'],['Monophosphoryllipid'],
13933,38185446,Improving the productivity of gibberellic acid by combining small-molecule compounds-based targeting technology and transcriptomics analysis in Fusarium fujikuroi.,2024,,['Fusarium fujikuroi'],['Muconate'],
13934,38185449,Cost-effective production of bioplastic polyhydroxybutyrate via introducing heterogeneous constitutive promoter and elevating acetyl-Coenzyme A pool of rapidly growing cyanobacteria.,2024,,['Synechococcus elongatus'],['Plasticpolyhydroxybutyrate'],
13935,38185463,Consistent biosynthesis of D-glycerate from variable mixed substrates.,2024,,,['Glycerate'],
13936,38185666,Saccharomyces boulardii promoters for control of gene expression in vivo.,2024,10771652,['Saccharomyces boulardii'],,
13937,38186628,Integrative metabolome and transcriptome analyses reveal the differences in flavonoid and terpenoid synthesis between <i>Glycyrrhiza uralensis</i> (licorice) leaves and roots.,2024,10767105,,"['Lipids', 'Flavonoid']",
13938,38187093,Structure-guided engineering of transcriptional activator XYR1 for inducer-free production of lignocellulolytic enzymes in <i>Trichoderma reesei</i>.,2023,10770280,['Trichoderma reesei'],['Lignocellulolyticenzyme'],{'cbh1': ['Positive']}
13939,38193673,Biosynthetic mechanism of the yellow pigments in the marine bacterium <i>Pseudoalteromonas</i> sp. strain T1lg65.,2024,10880671,,,
13940,38193681,The critical roles of propanethiol oxidoreductase and sulfide-quinone oxidoreductase in the propanethiol catabolism pathway in <i>Pseudomonas putida</i> S-1.,2024,10880595,['Pseudomonas putida'],['Succinylcoa'],
13941,38194145,Engineering the Tat-secretion pathway of Bacillus licheniformis for the secretion of cytoplasmic enzyme arginase.,2024,,['Bacillus licheniformis'],['Enzymes'],
13942,38194147,A previously unidentified sugar transporter for engineering of high-yield Streptomyces.,2024,,,['Antibiotics'],
13943,38194362,High-Yield Lasso Peptide Production in a <i>Burkholderia</i> Bacterial Host by Plasmid Copy Number Engineering.,2024,10947786,,['Peptide'],
13944,38194497,Glycerol Production from Undetoxified Lignocellulose Hydrolysate by a Multiresistant Engineered <i>Candida glycerinogenes</i>.,2024,,,['Glycerol'],
13945,38195987,Delivery of a sebum modulator by an engineered skin microbe in mice.,2024,,['Cutibacterium acnes'],['Sebum'],
13946,38203567,Metabolic Pathway Engineering Improves Dendrobine Production in <i>Dendrobium catenatum</i>.,2023,10778673,['Streptococcus pyogenes'],['Dendrobine'],
13947,38203719,Optimizing Hexose Utilization Pathways of <i>Cupriavidus necator</i> for Improving Growth and L-Alanine Production under Heterotrophic and Autotrophic Conditions.,2023,10778655,['Cupriavidus necator'],['Amino acids'],"{'gnd': ['Positive'], 'pfkA': ['Positive']}"
13948,38204133,Identification of acidic stress-responsive genes and acid tolerance engineering in Synechococcus elongatus PCC 7942.,2024,10781874,['Synechococcus elongatus'],,"{'chlL': ['Negative'], 'chlN': ['Negative']}"
13949,38204395,An Engineered Microbial Consortium Provides Precursors for Fengycin Production by <i>Bacillus subtilis</i>.,2024,,['Bacillus subtilis'],['Antibiotics'],
13950,38205046,Optimising the Production Process of Bacterial Nanocellulose: Impact on Growth and Bioactive Compounds.,2023,10775784,"['Shigella dysenteriae', 'Escherichia coli']",['Nanofibrillarcellulose'],
13951,38206123,Metabolic engineering of Corynebacterium glutamicum for the production of anthranilate from glucose and xylose.,2024,10832554,['Corynebacterium glutamicum'],['Anthranilate'],
13952,38212296,De novo biosynthesis of antiarrhythmic alkaloid ajmaline.,2024,10784492,,['Antiarrhythmicalkaloidajmaline'],
13953,38212968,Metabolic control analysis enabled the improvement of the L-cysteine production process with Escherichia coli.,2024,10784400,['Escherichia coli'],['Amino acids'],{'cysM': ['Positive']}
13954,38212969,Metabolic response to a heterologous poly-3-hydroxybutyrate (PHB) pathway in Phaeodactylum tricornutum.,2024,,['Phaeodactylum tricornutum'],['PHB/PHA'],
13955,38213280,Directed Evolution of the UDP-Glycosyltransferase UGT<sub>BL</sub>1 for Highly Regioselective and Efficient Biosynthesis of Natural Phenolic Glycosides.,2024,,,['Phenolicglycoside'],
13956,38213292,Tryptophan-Based Hyperproduction of Bioindigo by Combinatorial Overexpression of Two Different Tryptophan Transporters.,2024,11091664,['Escherichia coli'],"['Mtr', 'Transporter', 'Arop', 'Tnab']","{'aroP': ['Positive', 'Negative'], 'mtr': ['Negative', 'Positive'], 'tnaA': ['Positive']}"
13957,38213411,Targeted Enzyme Modifications Enable Regioselective Biosynthesis of Fluorinated Polyketides.,2022,10783197,,['Polyketide'],
13958,38213763,Multidimensional Optimization of <i>Saccharomyces cerevisiae</i> for Carotenoid Overproduction.,2024,10777738,['Saccharomyces cerevisiae'],['Carotenoids'],
13959,38218963,The adc1 knockout with proC overexpression in Synechocystis sp. PCC 6803 induces a diversion of acetyl-CoA to produce more polyhydroxybutyrate.,2024,10788017,['Synechocystis PCC'],['PHB/PHA'],
13960,38221622,Microaerobic insights into production of polyhydroxyalkanoates containing 3-hydroxyhexanoate via native reverse β-oxidation from glucose in Ralstonia eutropha H16.,2024,10788006,['Cupriavidus necator'],['PHB/PHA'],"{'bktB': ['Negative'], 'crt2': ['Negative']}"
13961,38224832,"YaliCMulti and YaliHMulti: Stable, efficient multi-copy integration tools for engineering Yarrowia lipolytica.",2024,,['Yarrowia lipolytica'],['Proteins'],
13962,38226955,The production of ultrahigh molecular weight xanthan gum from a Sphingomonas chassis capable of co-utilising glucose and xylose from corn straw.,2024,10884872,['Sphingomonas sanxanigenens'],['Xanthan'],
13963,38229067,Proteome profiling of enriched membrane-associated proteins unraveled a novel sophorose and cello-oligosaccharide transporter in Trichoderma reesei.,2024,10790555,['Trichoderma reesei'],['Enzymes'],
13964,38233843,Refining and illuminating acetogenic Eubacterium strains for reclassification and metabolic engineering.,2024,10795377,['Clostridium kluyveri'],['Butyrate'],
13965,38234447,A native phosphoglycolate salvage pathway of the synthetic autotrophic yeast <i>Komagataella phaffii</i>.,2024,10791038,['Komagataella phaffii'],['Phosphoglycolate'],{'CYB2': ['Negative']}
13966,38238843,'Mother(Nature) knows best' - hijacking nature-designed transcriptional programs for enhancing stress resistance and protein production in Yarrowia lipolytica; presentation of YaliFunTome database.,2024,10797999,['Yarrowia lipolytica'],['Proteins'],
13967,38240846,New biomarkers underlying acetic acid tolerance in the probiotic yeast Saccharomyces cerevisiae var. boulardii.,2024,10799125,['Saccharomyces cerevisiae'],['Acetate'],
13968,38240862,"Systemic metabolic engineering of Enterobacter aerogenes for efficient 2,3-butanediol production.",2024,10798932,['Deinococcus radiodurans'],['Butanediol'],"{'ldh': ['Positive', 'Negative'], 'mdh': ['Negative'], 'ppc': ['Negative', 'Positive'], 'pta': ['Positive', 'Negative']}"
13969,38243901,Standardized Iterative Genome Editing Method for <i>Escherichia coli</i> Based on CRISPR-Cas9.,2024,,['Escherichia coli'],,
13970,38245756,Itaconate Production from Crude Substrates with U. maydis: Scale-up of an Industrially Relevant Bioprocess.,2024,10799509,['Trichoderma reesei'],['Itaconate2'],
